day,hour,cost
14/11/2022,18,268.92
14/11/2022,19,244.66
14/11/2022,20,226.75
14/11/2022,21,165.88
14/11/2022,22,204.16
14/11/2022,23,174.71
14/11/2022,24,130.93
15/11/2022,1,132
15/11/2022,2,118.29
15/11/2022,3,112.81
15/11/2022,4,103.64
15/11/2022,5,112.81
15/11/2022,6,155.3
15/11/2022,7,232.88
15/11/2022,8,242.89
15/11/2022,9,269.38
15/11/2022,10,248.68
15/11/2022,11,221.26
15/11/2022,12,236.01
15/11/2022,13,232
15/11/2022,14,241.33
15/11/2022,15,245
15/11/2022,16,250
15/11/2022,17,272.53
15/11/2022,18,270.39
15/11/2022,19,263.52
15/11/2022,20,297.31
15/11/2022,21,264.97
15/11/2022,22,174.32
15/11/2022,23,182.69
15/11/2022,24,115.26
16/11/2022,1,96.18
16/11/2022,2,88.34
16/11/2022,3,79.15
16/11/2022,4,75.99
16/11/2022,5,100.5
16/11/2022,6,90.92
16/11/2022,7,153.39
16/11/2022,8,212.04
16/11/2022,9,218.65
16/11/2022,10,193.99
16/11/2022,11,235
16/11/2022,12,245
16/11/2022,13,246.29
16/11/2022,14,232.15
16/11/2022,15,218.73
16/11/2022,16,245
16/11/2022,17,265
16/11/2022,18,265
16/11/2022,19,255.22
16/11/2022,20,244.38
16/11/2022,21,176.25
16/11/2022,22,135.4
16/11/2022,23,110.33
16/11/2022,24,64.91
17/11/2022,1,46.86
17/11/2022,2,13.36
17/11/2022,3,3.93
17/11/2022,4,4.15
17/11/2022,5,9.88
17/11/2022,6,28.59
17/11/2022,7,66.55
17/11/2022,8,111.09
17/11/2022,9,110.07
17/11/2022,10,175
17/11/2022,11,197.55
17/11/2022,12,197.76
17/11/2022,13,185
17/11/2022,14,172.39
17/11/2022,15,185
17/11/2022,16,163.92
17/11/2022,17,170
17/11/2022,18,243.08
17/11/2022,19,252.31
17/11/2022,20,229.96
17/11/2022,21,217.82
17/11/2022,22,205.62
17/11/2022,23,193.69
17/11/2022,24,114.12
18/11/2022,1,136.93
18/11/2022,2,110
18/11/2022,3,113.36
18/11/2022,4,113.36
18/11/2022,5,110
18/11/2022,6,170.23
18/11/2022,7,230.56
18/11/2022,8,267.05
18/11/2022,9,264.15
18/11/2022,10,240
18/11/2022,11,260
18/11/2022,12,258.5
18/11/2022,13,244.16
18/11/2022,14,238.04
18/11/2022,15,243.35
18/11/2022,16,236.74
18/11/2022,17,253.67
18/11/2022,18,244
18/11/2022,19,220.84
18/11/2022,20,217.1
18/11/2022,21,180.06
18/11/2022,22,167.98
18/11/2022,23,136.33
18/11/2022,24,121.16
19/11/2022,1,155.67
19/11/2022,2,157.23
19/11/2022,3,158.5
19/11/2022,4,152.6
19/11/2022,5,143.85
19/11/2022,6,149.96
19/11/2022,7,157.57
19/11/2022,8,191.65
19/11/2022,9,205.7
19/11/2022,10,215.07
19/11/2022,11,198.84
19/11/2022,12,209.56
19/11/2022,13,202.52
19/11/2022,14,200.39
19/11/2022,15,213.34
19/11/2022,16,227.11
19/11/2022,17,243.39
19/11/2022,18,281.98
19/11/2022,19,287.29
19/11/2022,20,260.7
19/11/2022,21,240
19/11/2022,22,232.33
19/11/2022,23,219.51
19/11/2022,24,204.67
20/11/2022,1,193.53
20/11/2022,2,176.14
20/11/2022,3,182.72
20/11/2022,4,176.92
20/11/2022,5,170.47
20/11/2022,6,175.88
20/11/2022,7,180.08
20/11/2022,8,194.19
20/11/2022,9,200.03
20/11/2022,10,215.03
20/11/2022,11,212.03
20/11/2022,12,217.99
20/11/2022,13,210.05
20/11/2022,14,198.85
20/11/2022,15,205.15
20/11/2022,16,224.6
20/11/2022,17,241.95
20/11/2022,18,267.37
20/11/2022,19,273
20/11/2022,20,266.44
20/11/2022,21,244.9
20/11/2022,22,215.1
20/11/2022,23,212.03
20/11/2022,24,162.7
21/11/2022,1,133.83
21/11/2022,2,133.97
21/11/2022,3,141.84
21/11/2022,4,135.2
21/11/2022,5,144.21
21/11/2022,6,164.92
21/11/2022,7,270.28
21/11/2022,8,314.69
21/11/2022,9,324.05
21/11/2022,10,308.38
21/11/2022,11,295.44
21/11/2022,12,308.58
21/11/2022,13,300.89
21/11/2022,14,302.05
21/11/2022,15,331.4
21/11/2022,16,328.09
21/11/2022,17,330.77
21/11/2022,18,333.95
21/11/2022,19,315.41
21/11/2022,20,289.8
21/11/2022,21,256
21/11/2022,22,220
21/11/2022,23,199.93
21/11/2022,24,158.17
22/11/2022,1,136.75
22/11/2022,2,121.62
22/11/2022,3,99.97
22/11/2022,4,82.85
22/11/2022,5,91.51
22/11/2022,6,136.62
22/11/2022,7,210.67
22/11/2022,8,250.35
22/11/2022,9,258.57
22/11/2022,10,245.32
22/11/2022,11,242.2
22/11/2022,12,252.49
22/11/2022,13,256.02
22/11/2022,14,261.53
22/11/2022,15,263.61
22/11/2022,16,261.4
22/11/2022,17,259.57
22/11/2022,18,284.96
22/11/2022,19,294.9
22/11/2022,20,280.1
22/11/2022,21,250.75
22/11/2022,22,207.27
22/11/2022,23,195.58
22/11/2022,24,158.73
23/11/2022,1,130.31
23/11/2022,2,126.47
23/11/2022,3,111.56
23/11/2022,4,106.22
23/11/2022,5,110.87
23/11/2022,6,137.75
23/11/2022,7,209.97
23/11/2022,8,258.46
23/11/2022,9,268.55
23/11/2022,10,243.57
23/11/2022,11,245
23/11/2022,12,239.93
23/11/2022,13,232.98
23/11/2022,14,226.14
23/11/2022,15,231.95
23/11/2022,16,239.46
23/11/2022,17,260.7
23/11/2022,18,260
23/11/2022,19,264.36
23/11/2022,20,259.31
23/11/2022,21,212.87
23/11/2022,22,209.34
23/11/2022,23,186.78
23/11/2022,24,157.1
24/11/2022,1,157.16
24/11/2022,2,149.26
24/11/2022,3,143.86
24/11/2022,4,138.49
24/11/2022,5,152
24/11/2022,6,185.8
24/11/2022,7,270.15
24/11/2022,8,300.45
24/11/2022,9,303.42
24/11/2022,10,294.94
24/11/2022,11,295.02
24/11/2022,12,289.9
24/11/2022,13,279.73
24/11/2022,14,276.6
24/11/2022,15,288.23
24/11/2022,16,303.27
24/11/2022,17,305.51
24/11/2022,18,316.94
24/11/2022,19,291.03
24/11/2022,20,284.16
24/11/2022,21,261.56
24/11/2022,22,229.94
24/11/2022,23,217.1
24/11/2022,24,191.19
25/11/2022,1,194.93
25/11/2022,2,175.19
25/11/2022,3,163.07
25/11/2022,4,151.82
25/11/2022,5,168.23
25/11/2022,6,206.79
25/11/2022,7,257.98
25/11/2022,8,303.49
25/11/2022,9,315.91
25/11/2022,10,300.42
25/11/2022,11,289.86
25/11/2022,12,300.47
25/11/2022,13,287.17
25/11/2022,14,286.54
25/11/2022,15,290.82
25/11/2022,16,317.7
25/11/2022,17,327.36
25/11/2022,18,349.9
25/11/2022,19,337.95
25/11/2022,20,316.75
25/11/2022,21,283.86
25/11/2022,22,266.32
25/11/2022,23,269.92
25/11/2022,24,226.03
26/11/2022,1,212.77
26/11/2022,2,210.7
26/11/2022,3,199.98
26/11/2022,4,200
26/11/2022,5,197.99
26/11/2022,6,211.94
26/11/2022,7,214.94
26/11/2022,8,228.07
26/11/2022,9,264.96
26/11/2022,10,280
26/11/2022,11,257.83
26/11/2022,12,254.04
26/11/2022,13,249.99
26/11/2022,14,239.83
26/11/2022,15,257.61
26/11/2022,16,264.02
26/11/2022,17,288.2
26/11/2022,18,315.92
26/11/2022,19,306.1
26/11/2022,20,270.08
26/11/2022,21,232.22
26/11/2022,22,213.37
26/11/2022,23,200
26/11/2022,24,173.69
27/11/2022,1,144.88
27/11/2022,2,135
27/11/2022,3,122.01
27/11/2022,4,99.4
27/11/2022,5,99.4
27/11/2022,6,105.64
27/11/2022,7,129.57
27/11/2022,8,144.02
27/11/2022,9,154
27/11/2022,10,171.71
27/11/2022,11,171.21
27/11/2022,12,186.6
27/11/2022,13,184.01
27/11/2022,14,180
27/11/2022,15,184.47
27/11/2022,16,188.84
27/11/2022,17,215.35
27/11/2022,18,230
27/11/2022,19,228.73
27/11/2022,20,217.64
27/11/2022,21,201.01
27/11/2022,22,183.19
27/11/2022,23,171.05
27/11/2022,24,158.51
28/11/2022,1,131.5
28/11/2022,2,132.48
28/11/2022,3,127.72
28/11/2022,4,121.82
28/11/2022,5,126.91
28/11/2022,6,152
28/11/2022,7,242.38
28/11/2022,8,325.68
28/11/2022,9,358.98
28/11/2022,10,367.7
28/11/2022,11,370
28/11/2022,12,365.91
28/11/2022,13,360.1
28/11/2022,14,367.2
28/11/2022,15,383.91
28/11/2022,16,397.91
28/11/2022,17,391.7
28/11/2022,18,415.58
28/11/2022,19,399.84
28/11/2022,20,377.5
28/11/2022,21,333.8
28/11/2022,22,312
28/11/2022,23,294.98
28/11/2022,24,261.49
29/11/2022,1,272.34
29/11/2022,2,250.95
29/11/2022,3,229.46
29/11/2022,4,226.01
29/11/2022,5,234.9
29/11/2022,6,271.98
29/11/2022,7,303.14
29/11/2022,8,396.22
29/11/2022,9,444.92
29/11/2022,10,445.32
29/11/2022,11,445.91
29/11/2022,12,435.6
29/11/2022,13,418.05
29/11/2022,14,424.26
29/11/2022,15,446.38
29/11/2022,16,450.7
29/11/2022,17,460.04
29/11/2022,18,501.1
29/11/2022,19,486.86
29/11/2022,20,463.82
29/11/2022,21,400
29/11/2022,22,334.9
29/11/2022,23,297.66
29/11/2022,24,281.9
30/11/2022,1,288.93
30/11/2022,2,279.5
30/11/2022,3,265.37
30/11/2022,4,261.52
30/11/2022,5,267.63
30/11/2022,6,290
30/11/2022,7,332.72
30/11/2022,8,434.43
30/11/2022,9,478.1
30/11/2022,10,478.6
30/11/2022,11,474.71
30/11/2022,12,482.51
30/11/2022,13,449.99
30/11/2022,14,450.47
30/11/2022,15,464.24
30/11/2022,16,458.76
30/11/2022,17,478.4
30/11/2022,18,503.55
30/11/2022,19,495.2
30/11/2022,20,465.14
30/11/2022,21,414.94
30/11/2022,22,344.73
30/11/2022,23,317.1
30/11/2022,24,275.65
1/12/2022,1,293.48
1/12/2022,2,293.18
1/12/2022,3,287.79
1/12/2022,4,277.74
1/12/2022,5,274.22
1/12/2022,6,283.48
1/12/2022,7,353.7
1/12/2022,8,450.24
1/12/2022,9,462.83
1/12/2022,10,459.54
1/12/2022,11,451.53
1/12/2022,12,445.49
1/12/2022,13,436.56
1/12/2022,14,446.3
1/12/2022,15,463.85
1/12/2022,16,462.36
1/12/2022,17,458.12
1/12/2022,18,484.07
1/12/2022,19,469.79
1/12/2022,20,457.89
1/12/2022,21,430.49
1/12/2022,22,378.34
1/12/2022,23,340.43
1/12/2022,24,305.7
2/12/2022,1,307.71
2/12/2022,2,295.66
2/12/2022,3,301.16
2/12/2022,4,300.45
2/12/2022,5,300.72
2/12/2022,6,314.86
2/12/2022,7,364.88
2/12/2022,8,421.47
2/12/2022,9,443.65
2/12/2022,10,436.8
2/12/2022,11,428.67
2/12/2022,12,419.4
2/12/2022,13,412.81
2/12/2022,14,402.64
2/12/2022,15,399.61
2/12/2022,16,180.89
2/12/2022,17,387.42
2/12/2022,18,376.71
2/12/2022,19,385.9
2/12/2022,20,390.94
2/12/2022,21,341.56
2/12/2022,22,346.1
2/12/2022,23,314.73
2/12/2022,24,261.45
3/12/2022,1,261.04
3/12/2022,2,244.82
3/12/2022,3,228.89
3/12/2022,4,222.26
3/12/2022,5,230.73
3/12/2022,6,251.86
3/12/2022,7,258.92
3/12/2022,8,288.66
3/12/2022,9,308.09
3/12/2022,10,332.73
3/12/2022,11,326.27
3/12/2022,12,326.78
3/12/2022,13,319.16
3/12/2022,14,313.23
3/12/2022,15,315.91
3/12/2022,16,315.91
3/12/2022,17,330.57
3/12/2022,18,358.73
3/12/2022,19,342.71
3/12/2022,20,310
3/12/2022,21,291.49
3/12/2022,22,289.9
3/12/2022,23,279.61
3/12/2022,24,244.47
4/12/2022,1,237.72
4/12/2022,2,227.1
4/12/2022,3,235.76
4/12/2022,4,213.49
4/12/2022,5,211.46
4/12/2022,6,214.94
4/12/2022,7,213.79
4/12/2022,8,220.76
4/12/2022,9,258.58
4/12/2022,10,289.03
4/12/2022,11,301.39
4/12/2022,12,307.67
4/12/2022,13,306.17
4/12/2022,14,301.98
4/12/2022,15,306.09
4/12/2022,16,308.24
4/12/2022,17,324.95
4/12/2022,18,349.68
4/12/2022,19,314.09
4/12/2022,20,310.58
4/12/2022,21,285.96
4/12/2022,22,281.95
4/12/2022,23,263.02
4/12/2022,24,242.74
5/12/2022,1,123.79
5/12/2022,2,103.2
5/12/2022,3,104
5/12/2022,4,103.97
5/12/2022,5,96.77
5/12/2022,6,248.59
5/12/2022,7,304.6
5/12/2022,8,372.08
5/12/2022,9,410.73
5/12/2022,10,406.35
5/12/2022,11,401.7
5/12/2022,12,423.5
5/12/2022,13,404.91
5/12/2022,14,392.96
5/12/2022,15,413.46
5/12/2022,16,429.91
5/12/2022,17,430.91
5/12/2022,18,444.98
5/12/2022,19,435.82
5/12/2022,20,430.89
5/12/2022,21,392.48
5/12/2022,22,333.11
5/12/2022,23,324.56
5/12/2022,24,293.52
6/12/2022,1,300.65
6/12/2022,2,275.52
6/12/2022,3,272.05
6/12/2022,4,275.49
6/12/2022,5,287.38
6/12/2022,6,309.23
6/12/2022,7,370.65
6/12/2022,8,451.99
6/12/2022,9,173.77
6/12/2022,10,390.09
6/12/2022,11,436.41
6/12/2022,12,436.96
6/12/2022,13,453.97
6/12/2022,14,446.1
6/12/2022,15,459.26
6/12/2022,16,412.93
6/12/2022,17,465.36
6/12/2022,18,479.4
6/12/2022,19,458.31
6/12/2022,20,426.62
6/12/2022,21,378.1
6/12/2022,22,321.29
6/12/2022,23,307.99
6/12/2022,24,270.72
7/12/2022,1,262.49
7/12/2022,2,233.4
7/12/2022,3,198.9
7/12/2022,4,196.11
7/12/2022,5,228.77
7/12/2022,6,257.83
7/12/2022,7,303.92
7/12/2022,8,394.61
7/12/2022,9,411.05
7/12/2022,10,402.05
7/12/2022,11,380
7/12/2022,12,360.66
7/12/2022,13,346.34
7/12/2022,14,347.28
7/12/2022,15,410.09
7/12/2022,16,436.74
7/12/2022,17,454.07
7/12/2022,18,365
7/12/2022,19,400
7/12/2022,20,365
7/12/2022,21,414.31
7/12/2022,22,327.18
7/12/2022,23,296.23
7/12/2022,24,273.84
8/12/2022,1,281.21
8/12/2022,2,274.87
8/12/2022,3,263.49
8/12/2022,4,249.16
8/12/2022,5,273.04
8/12/2022,6,300.01
8/12/2022,7,328.86
8/12/2022,8,407.71
8/12/2022,9,447.64
8/12/2022,10,454.02
8/12/2022,11,447.54
8/12/2022,12,448.77
8/12/2022,13,448.4
8/12/2022,14,448.1
8/12/2022,15,454.03
8/12/2022,16,456.99
8/12/2022,17,462.92
8/12/2022,18,498.21
8/12/2022,19,465.41
8/12/2022,20,460.8
8/12/2022,21,437.45
8/12/2022,22,353.8
8/12/2022,23,318.89
8/12/2022,24,290.01
9/12/2022,1,328.65
9/12/2022,2,304.25
9/12/2022,3,288.8
9/12/2022,4,273.2
9/12/2022,5,291.72
9/12/2022,6,312.17
9/12/2022,7,361
9/12/2022,8,455.72
9/12/2022,9,475
9/12/2022,10,476.97
9/12/2022,11,471.33
9/12/2022,12,487.56
9/12/2022,13,481.1
9/12/2022,14,470
9/12/2022,15,476.44
9/12/2022,16,463.76
9/12/2022,17,361.8
9/12/2022,18,507.91
9/12/2022,19,475
9/12/2022,20,453.2
9/12/2022,21,443.42
9/12/2022,22,380.31
9/12/2022,23,277.09
9/12/2022,24,301.64
10/12/2022,1,304.61
10/12/2022,2,283.24
10/12/2022,3,270.63
10/12/2022,4,267.47
10/12/2022,5,267.06
10/12/2022,6,281.45
10/12/2022,7,290.35
10/12/2022,8,307.65
10/12/2022,9,344.58
10/12/2022,10,396.61
10/12/2022,11,419.33
10/12/2022,12,412.38
10/12/2022,13,398.1
10/12/2022,14,375.9
10/12/2022,15,377.07
10/12/2022,16,393.5
10/12/2022,17,420.59
10/12/2022,18,449.92
10/12/2022,19,442.7
10/12/2022,20,416.13
10/12/2022,21,358.33
10/12/2022,22,320.16
10/12/2022,23,292.17
10/12/2022,24,269.08
11/12/2022,1,200.5
11/12/2022,2,197.94
11/12/2022,3,200.5
11/12/2022,4,205.6
11/12/2022,5,202.76
11/12/2022,6,196.72
11/12/2022,7,204.07
11/12/2022,8,261.09
11/12/2022,9,283.11
11/12/2022,10,315.77
11/12/2022,11,325.34
11/12/2022,12,346.85
11/12/2022,13,336.06
11/12/2022,14,324.74
11/12/2022,15,328.07
11/12/2022,16,336.51
11/12/2022,17,361.6
11/12/2022,18,413.94
11/12/2022,19,430.1
11/12/2022,20,412.99
11/12/2022,21,384.26
11/12/2022,22,335.35
11/12/2022,23,323.15
11/12/2022,24,294.52
12/12/2022,1,103.49
12/12/2022,2,104.45
12/12/2022,3,102.96
12/12/2022,4,105.02
12/12/2022,5,102.38
12/12/2022,6,241.39
12/12/2022,7,385.26
12/12/2022,8,505
12/12/2022,9,466
12/12/2022,10,268.33
12/12/2022,11,505.3
12/12/2022,12,496.32
12/12/2022,13,491.29
12/12/2022,14,487.25
12/12/2022,15,505.66
12/12/2022,16,535.73
12/12/2022,17,560.42
12/12/2022,18,580
12/12/2022,19,552.62
12/12/2022,20,499.97
12/12/2022,21,459.41
12/12/2022,22,408.9
12/12/2022,23,321.96
12/12/2022,24,152.05
13/12/2022,1,300.01
13/12/2022,2,265.3
13/12/2022,3,252.75
13/12/2022,4,249.03
13/12/2022,5,266.64
13/12/2022,6,316.07
13/12/2022,7,368.9
13/12/2022,8,499.7
13/12/2022,9,571.76
13/12/2022,10,553.29
13/12/2022,11,522.87
13/12/2022,12,514.29
13/12/2022,13,487.18
13/12/2022,14,506.03
13/12/2022,15,552.71
13/12/2022,16,570.25
13/12/2022,17,590
13/12/2022,18,665.01
13/12/2022,19,600
13/12/2022,20,525
13/12/2022,21,458.47
13/12/2022,22,361.35
13/12/2022,23,327.26
13/12/2022,24,280.76
14/12/2022,1,273.94
14/12/2022,2,269.16
14/12/2022,3,267.17
14/12/2022,4,277.98
14/12/2022,5,279.88
14/12/2022,6,311.23
14/12/2022,7,368.82
14/12/2022,8,494.97
14/12/2022,9,539.99
14/12/2022,10,569.72
14/12/2022,11,565.18
14/12/2022,12,568.01
14/12/2022,13,524.6
14/12/2022,14,514.16
14/12/2022,15,514.95
14/12/2022,16,528.53
14/12/2022,17,545
14/12/2022,18,590
14/12/2022,19,557
14/12/2022,20,520.57
14/12/2022,21,487.9
14/12/2022,22,396.67
14/12/2022,23,351.72
14/12/2022,24,328.75
15/12/2022,1,299.89
15/12/2022,2,290.62
15/12/2022,3,275.36
15/12/2022,4,268.63
15/12/2022,5,274.14
15/12/2022,6,290.16
15/12/2022,7,339.21
15/12/2022,8,443.42
15/12/2022,9,490.03
15/12/2022,10,489.66
15/12/2022,11,474.55
15/12/2022,12,453.18
15/12/2022,13,410.65
15/12/2022,14,401.15
15/12/2022,15,455.05
15/12/2022,16,469.93
15/12/2022,17,485.03
15/12/2022,18,500
15/12/2022,19,499.91
15/12/2022,20,485.53
15/12/2022,21,439.9
15/12/2022,22,367.72
15/12/2022,23,338.8
15/12/2022,24,305.88
16/12/2022,1,296.3
16/12/2022,2,289.17
16/12/2022,3,281.34
16/12/2022,4,271.51
16/12/2022,5,282.76
16/12/2022,6,296.82
16/12/2022,7,344.23
16/12/2022,8,458.42
16/12/2022,9,543.49
16/12/2022,10,562.72
16/12/2022,11,543.99
16/12/2022,12,543.38
16/12/2022,13,494.64
16/12/2022,14,471.1
16/12/2022,15,465.8
16/12/2022,16,465.14
16/12/2022,17,478.55
16/12/2022,18,505
16/12/2022,19,490.43
16/12/2022,20,467.86
16/12/2022,21,401.49
16/12/2022,22,334.72
16/12/2022,23,308.04
16/12/2022,24,270.78
17/12/2022,1,270.77
17/12/2022,2,268.63
17/12/2022,3,242.69
17/12/2022,4,217.55
17/12/2022,5,218.94
17/12/2022,6,229.2
17/12/2022,7,232.06
17/12/2022,8,243.3
17/12/2022,9,291.1
17/12/2022,10,299.81
17/12/2022,11,302.13
17/12/2022,12,282.5
17/12/2022,13,270.07
17/12/2022,14,255.12
17/12/2022,15,267
17/12/2022,16,283.5
17/12/2022,17,305.13
17/12/2022,18,335.42
17/12/2022,19,326.13
17/12/2022,20,296.81
17/12/2022,21,266.7
17/12/2022,22,247.43
17/12/2022,23,197.89
17/12/2022,24,183.15
18/12/2022,1,176.68
18/12/2022,2,168.79
18/12/2022,3,163.41
18/12/2022,4,138.69
18/12/2022,5,154.28
18/12/2022,6,159.92
18/12/2022,7,165.61
18/12/2022,8,172.53
18/12/2022,9,204.97
18/12/2022,10,192.64
18/12/2022,11,218.59
18/12/2022,12,191.96
18/12/2022,13,228.38
18/12/2022,14,224.43
18/12/2022,15,229.5
18/12/2022,16,239.86
18/12/2022,17,234.26
18/12/2022,18,233.85
18/12/2022,19,225.14
18/12/2022,20,209.04
18/12/2022,21,166.1
18/12/2022,22,163.08
18/12/2022,23,134.03
18/12/2022,24,103.66
19/12/2022,1,109.25
19/12/2022,2,96.8
19/12/2022,3,82.99
19/12/2022,4,71.75
19/12/2022,5,78.21
19/12/2022,6,109.11
19/12/2022,7,188.99
19/12/2022,8,240.03
19/12/2022,9,256.35
19/12/2022,10,249.03
19/12/2022,11,248.85
19/12/2022,12,247.05
19/12/2022,13,248.7
19/12/2022,14,245.8
19/12/2022,15,249.43
19/12/2022,16,274.54
19/12/2022,17,280.68
19/12/2022,18,279.39
19/12/2022,19,293.55
19/12/2022,20,291.62
19/12/2022,21,277.91
19/12/2022,22,195.81
19/12/2022,23,166.33
19/12/2022,24,104.64
20/12/2022,1,108.19
20/12/2022,2,92.41
20/12/2022,3,92.45
20/12/2022,4,76.35
20/12/2022,5,81.94
20/12/2022,6,129.42
20/12/2022,7,194.52
20/12/2022,8,240.8
20/12/2022,9,250.25
20/12/2022,10,243.61
20/12/2022,11,235.29
20/12/2022,12,236.48
20/12/2022,13,232.06
20/12/2022,14,238.94
20/12/2022,15,255
20/12/2022,16,259.03
20/12/2022,17,272.77
20/12/2022,18,265
20/12/2022,19,262.71
20/12/2022,20,259.45
20/12/2022,21,245.71
20/12/2022,22,229.49
20/12/2022,23,205.34
20/12/2022,24,171.5
21/12/2022,1,174.46
21/12/2022,2,175.27
21/12/2022,3,180.54
21/12/2022,4,167.93
21/12/2022,5,168.96
21/12/2022,6,180
21/12/2022,7,227.88
21/12/2022,8,257.42
21/12/2022,9,273
21/12/2022,10,269.84
21/12/2022,11,251.93
21/12/2022,12,248.24
21/12/2022,13,238.96
21/12/2022,14,237.78
21/12/2022,15,245
21/12/2022,16,240.91
21/12/2022,17,237.47
21/12/2022,18,251.8
21/12/2022,19,240.67
21/12/2022,20,231.87
21/12/2022,21,212.92
21/12/2022,22,189.13
21/12/2022,23,170.58
21/12/2022,24,135.7
22/12/2022,1,159.01
22/12/2022,2,146.38
22/12/2022,3,140.56
22/12/2022,4,137.29
22/12/2022,5,134.79
22/12/2022,6,159.62
22/12/2022,7,196.01
22/12/2022,8,230.65
22/12/2022,9,232.45
22/12/2022,10,234.7
22/12/2022,11,233.26
22/12/2022,12,229.82
22/12/2022,13,228.69
22/12/2022,14,223.9
22/12/2022,15,224
22/12/2022,16,221.41
22/12/2022,17,225
22/12/2022,18,220.27
22/12/2022,19,229.78
22/12/2022,20,221.9
22/12/2022,21,203.48
22/12/2022,22,184.65
22/12/2022,23,172.24
22/12/2022,24,164.89
23/12/2022,1,148.72
23/12/2022,2,148.72
23/12/2022,3,146.39
23/12/2022,4,137.87
23/12/2022,5,141
23/12/2022,6,148.55
23/12/2022,7,169.45
23/12/2022,8,189.19
23/12/2022,9,217
23/12/2022,10,222.2
23/12/2022,11,225.09
23/12/2022,12,219.51
23/12/2022,13,222.53
23/12/2022,14,225.35
23/12/2022,15,223.46
23/12/2022,16,217.1
23/12/2022,17,221.33
23/12/2022,18,213.98
23/12/2022,19,209.93
23/12/2022,20,198.44
23/12/2022,21,181.34
23/12/2022,22,153.09
23/12/2022,23,148.74
23/12/2022,24,119.9
24/12/2022,1,81.2
24/12/2022,2,50.4
24/12/2022,3,50
24/12/2022,4,32.52
24/12/2022,5,36
24/12/2022,6,48.48
24/12/2022,7,57.53
24/12/2022,8,98.2
24/12/2022,9,122.2
24/12/2022,10,145.87
24/12/2022,11,142.1
24/12/2022,12,143.52
24/12/2022,13,140.7
24/12/2022,14,141.44
24/12/2022,15,151.01
24/12/2022,16,159.99
24/12/2022,17,163.05
24/12/2022,18,166.34
24/12/2022,19,148.97
24/12/2022,20,138.16
24/12/2022,21,129.67
24/12/2022,22,120
24/12/2022,23,116.7
24/12/2022,24,110.78
25/12/2022,1,120.28
25/12/2022,2,112.11
25/12/2022,3,106.65
25/12/2022,4,90.84
25/12/2022,5,85.7
25/12/2022,6,85.65
25/12/2022,7,85.64
25/12/2022,8,92.7
25/12/2022,9,110.1
25/12/2022,10,113.28
25/12/2022,11,120.16
25/12/2022,12,121.4
25/12/2022,13,101.2
25/12/2022,14,95.6
25/12/2022,15,92.99
25/12/2022,16,110.08
25/12/2022,17,113.18
25/12/2022,18,131.43
25/12/2022,19,122.22
25/12/2022,20,109.33
25/12/2022,21,118.95
25/12/2022,22,107.13
25/12/2022,23,102.43
25/12/2022,24,-15
26/12/2022,1,50.3
26/12/2022,2,36.98
26/12/2022,3,26.31
26/12/2022,4,21.3
26/12/2022,5,17.9
26/12/2022,6,16.33
26/12/2022,7,18.11
26/12/2022,8,23.29
26/12/2022,9,38.68
26/12/2022,10,53.57
26/12/2022,11,59.3
26/12/2022,12,59
26/12/2022,13,54.9
26/12/2022,14,29.9
26/12/2022,15,31.66
26/12/2022,16,27.52
26/12/2022,17,67.2
26/12/2022,18,72.05
26/12/2022,19,79.65
26/12/2022,20,60.36
26/12/2022,21,69.28
26/12/2022,22,48.79
26/12/2022,23,34.55
26/12/2022,24,15.94
27/12/2022,1,21.26
27/12/2022,2,7.26
27/12/2022,3,3.2
27/12/2022,4,3.09
27/12/2022,5,10.3
27/12/2022,6,18.39
27/12/2022,7,31.24
27/12/2022,8,85.75
27/12/2022,9,102.22
27/12/2022,10,103.73
27/12/2022,11,95.38
27/12/2022,12,110
27/12/2022,13,110.87
27/12/2022,14,124.58
27/12/2022,15,139.08
27/12/2022,16,143.32
27/12/2022,17,147.4
27/12/2022,18,158.69
27/12/2022,19,164.69
27/12/2022,20,156.78
27/12/2022,21,147.56
27/12/2022,22,128.8
27/12/2022,23,107.84
27/12/2022,24,85.19
28/12/2022,1,40.28
28/12/2022,2,33.13
28/12/2022,3,17.33
28/12/2022,4,10.24
28/12/2022,5,17.24
28/12/2022,6,33.51
28/12/2022,7,53.7
28/12/2022,8,59.73
28/12/2022,9,68.77
28/12/2022,10,79.67
28/12/2022,11,82.5
28/12/2022,12,77.35
28/12/2022,13,69.17
28/12/2022,14,72.92
28/12/2022,15,91.2
28/12/2022,16,90.54
28/12/2022,17,88.12
28/12/2022,18,100.54
28/12/2022,19,96.19
28/12/2022,20,91.49
28/12/2022,21,79.21
28/12/2022,22,70.21
28/12/2022,23,65.02
28/12/2022,24,40.21
29/12/2022,1,6.1
29/12/2022,2,5.55
29/12/2022,3,5.93
29/12/2022,4,3.51
29/12/2022,5,3.5
29/12/2022,6,5.08
29/12/2022,7,7.59
29/12/2022,8,23.96
29/12/2022,9,37.98
29/12/2022,10,38.98
29/12/2022,11,40.18
29/12/2022,12,45.17
29/12/2022,13,46.07
29/12/2022,14,48.69
29/12/2022,15,51.32
29/12/2022,16,50.63
29/12/2022,17,49.13
29/12/2022,18,56.82
29/12/2022,19,68.13
29/12/2022,20,63.21
29/12/2022,21,48.29
29/12/2022,22,46.89
29/12/2022,23,31.34
29/12/2022,24,22.95
